sim,total_ret,annual_ret,max_dd,sharpe,calmar,final_nav
172,-36.52975072872707,-6.52785719107587,-76.47226815808014,0.027699271977320816,-0.0853624110845224,6347.024927127292
173,1015.9815972912996,43.078471283789675,-47.85189089325447,0.9683939091055038,0.9002459564218038,111598.15972912997
174,1174.8567499745893,45.93453703490682,-47.74945766654721,1.075236766111742,0.961990759260248,127485.67499745893
175,986.4171048085082,42.50914914140749,-44.57002293799806,1.0266173710098447,0.9537609886479647,108641.71048085082
176,4283.0445253848075,75.30704326844224,-36.65962708673981,1.444470650330604,2.054222840026696,438304.45253848075
177,902.1149787036655,40.81003373633412,-58.700853756305804,0.9514862141996934,0.6952204461242644,100211.49787036655
178,344.7944528028131,24.810161905058557,-55.10277404209203,0.7149290938097485,0.450252502462154,44479.44528028131
179,230.53601270623497,19.427024634356172,-68.63307102846339,0.617071415045172,0.2830563217300801,33053.6012706235
180,386.21240745207916,26.47125997193931,-49.406627459151245,0.8162657161056727,0.5357835847797019,48621.24074520792
181,313.8865642769956,23.482451075789058,-48.4090531789781,0.7052058553459833,0.485083874476323,41388.65642769956
182,501.6393002522097,30.535716923910794,-44.2941786972148,0.8053823728288954,0.6893844252682999,60163.93002522097
183,-65.30282121962847,-14.545506903264084,-86.39910403247711,-0.09778351177620474,-0.16835252015803867,3469.7178780371537
184,2988.175847286838,66.4243233890722,-39.44232543565794,1.3699636763448246,1.6840874024385264,308817.58472868375
185,502.2687264081947,30.55598736907774,-47.17375119155092,0.8665080902531038,0.6477328301708278,60226.87264081947
186,2069.6505322730554,57.92480148538299,-31.134801475535767,1.2702175147422288,1.8604519296806026,216965.05322730556
187,66.32265658439351,7.8476531486363355,-51.83245799321825,0.38037878778316964,0.15140422531501635,16632.26565843935
188,861.5951929112558,39.949627700066,-48.931990603634326,1.0359899140278623,0.816431688293074,96159.51929112559
189,242.987535926165,20.084627103597043,-68.99178335954407,0.6249482950900167,0.29111621885359784,34298.7535926165
190,515.932752162145,30.99164653530073,-55.38753342547308,0.893621286748434,0.5595419152759649,61593.275216214504
191,848.1827666463021,39.65801985901767,-42.098430222679376,0.9849248843475555,0.9420308465006136,94818.2766646302
192,180.73369770242365,16.565639684602562,-59.717158545058254,0.5542281368608731,0.2774016729564138,28073.369770242363
193,177.31744671775522,16.353898328154436,-39.299965914125245,0.5531615910854375,0.41613008937182044,27731.744671775523
194,418.48637422103343,27.684035668333195,-49.31568637478699,0.7773111850189756,0.5613636897992534,51848.63742210334
195,202.4717726093368,17.863796442898593,-46.93053261783209,0.5774613396296143,0.3806433774866413,30247.17726093368
196,13.67159419145414,1.921115233589088,-63.23662218260504,0.24784748304072443,0.030379788914746037,11367.159419145413
197,2579.125959003983,62.949560521528156,-47.09607682048996,1.2630147931802929,1.3366200492976277,267912.59590039833
198,657.7255685235715,35.084397839199944,-40.8419721012425,0.8512694599164315,0.8590280056073151,75772.55685235716
199,210.28831220761344,18.31120029592377,-69.42729423815283,0.5948938341709803,0.26374641986063596,31028.831220761345
200,130.72701969301303,13.218959132044649,-58.20454494818777,0.5021283906332997,0.22711214637640129,23072.701969301303
201,336.3916820309714,24.457180508746568,-66.17513991988957,0.709874166622697,0.3695826036537888,43639.16820309714
202,1630.6786138403997,52.71153973130891,-67.17799771904455,1.0460142465810252,0.7846548203440352,173067.86138403998
203,146.10575172921276,14.309031398500348,-57.39887576587327,0.5123239014533276,0.24929114390438706,24610.575172921275
204,552.0954497892579,32.10615406746267,-34.64800268150722,0.897903916561785,0.9266379468562781,65209.54497892579
205,1379.7916465477301,49.20098207989507,-42.87662595467296,1.0580673357277461,1.1475012546907937,147979.16465477302
206,2130.8305436724995,58.57828315320537,-37.72974382749415,1.2433014860357294,1.5525756925632404,223083.05436724992
207,57.723893401532635,7.000856080202267,-58.31317410159459,0.364833339251929,0.12005616549024084,15772.389340153264
208,765.8870653752693,37.7877187966551,-38.36274912438082,0.926973209242591,0.985010711149471,86588.70653752693
209,51.00773948876493,6.311661962425852,-69.69260192462411,0.3474444228239425,0.09056430364376719,15100.773948876493
210,4001.681159454458,73.5883458339845,-36.000224988266055,1.3611238724660881,2.044107942602302,410168.1159454458
211,418.6872074016815,27.691378808337184,-48.596263660228736,0.7604088738825554,0.5698252647970518,51868.72074016815
212,-37.68114381616542,-6.781623179321484,-81.77310454482092,0.01663595051238916,-0.08293219655864216,6231.885618383458
213,-20.184713752220485,-3.2925255111011076,-51.97159547972385,0.16550586132579842,-0.06335240395661222,7981.528624777951
214,293.25469975520724,22.548359079113368,-59.697933383327054,0.6933185199440015,0.3777075319228867,39325.469975520726
215,511.10179834479527,30.83856713674711,-61.426610523888016,0.7996585400986918,0.5020392118942391,61110.179834479524
216,282.6691140839785,22.05279552037971,-62.25143571708086,0.647512481148069,0.35425360501892417,38266.91140839785
217,251.52794909789787,20.524015191335664,-59.1467512428435,0.625326862066895,0.3470015640769277,35152.79490978979
218,44.26533367123058,5.593000940548509,-65.77143318991355,0.3276495311320008,0.08503693274249997,14426.533367123058
219,808.4393652860815,38.77281777590091,-53.12047633539332,0.8642967894126282,0.7299034280320865,90843.93652860814
220,1450.5470873807988,50.23940661437305,-47.78299321537101,1.1223633601643745,1.0514076920198432,155054.70873807988
221,85.00078966231752,9.565687575744896,-69.53806902955117,0.42173965005112535,0.13756044292342695,18500.07896623175
222,203.75000198965577,17.937628168105512,-55.171881574738336,0.5713227307746602,0.32512264682882686,30375.00019896558
223,194.94556933373923,17.42360867762265,-43.459586458345605,0.5657353266504913,0.4009151972562493,29494.556933373922
224,615.0720357581969,33.92716601020356,-47.499850787953015,0.9117730826253557,0.7142583702348854,71507.20357581969
225,85.5732725692793,9.61596936783704,-81.75336539671079,0.42222006462358846,0.11762169448530033,18557.32725692793
226,283.2547089313028,22.080513239355714,-47.61556557560612,0.6529290520679119,0.4637246869260702,38325.47089313028
227,37.970433513411116,4.895740850662289,-75.639304039486,0.3198548536856906,0.06472482676607606,13797.043351341112
228,3423.21839144986,69.71351298274746,-37.45204291806382,1.302683940432979,1.8614074841061163,352321.839144986
229,1728.163754282176,53.959288344418965,-36.85358364173964,1.1473416708287543,1.4641530893974106,182816.37542821758
230,127.89147785598551,13.01124827564899,-59.40731646780467,0.5007277297862357,0.21901760674041446,22789.14778559855
231,1312.5988270212372,48.17493601800058,-45.31989914954281,1.0642534432487616,1.062997423251913,141259.88270212372
