atr_stop,atr_take,hold_days,long_pct,short_pct,return_pct,annual_pct,win_rate,profit_factor,max_dd,sharpe,calmar,trades,score
2.0,3.0,10,0.3,0.75,-1.3908925631528928,-0.23322356884958317,45.83333333333333,1.1726633636390205,-35.20384112757105,0.10018153218713499,-0.006624946635920544,48,0.33391245119461915
1.5,3.0,14,0.3,0.7,-0.8672618154622183,-0.14510182443734365,46.666666666666664,1.1358619666419025,-43.57637369787643,0.08897980183979314,-0.0033298278889235516,30,0.3319911869228535
2.0,2.5,10,0.25,0.7,-2.2209171032503288,-0.3737105165284249,46.666666666666664,1.1313640438305097,-36.18803453715364,0.1043342614124681,-0.010326908363722895,60,0.3319728807461194
2.0,2.5,10,0.3,0.7,-2.332303090606795,-0.39263886074277776,46.808510638297875,1.1226446592943542,-35.926902553415374,0.10126052147539176,-0.010928825833482595,47,0.3302286515682915
2.0,3.0,10,0.25,0.7,-3.8275227780353895,-0.6484861109328888,48.93617021276596,1.0218496974977949,-35.91275264455366,0.10072284475435817,-0.018057265544395264,47,0.32338938990431854
2.0,2.5,10,0.3,0.75,-3.4272314612989336,-0.5796690980799379,44.44444444444444,1.2283832617039843,-35.24513586637153,0.09447302003661935,-0.01644678290580852,45,0.3225734787590084
2.0,3.0,14,0.3,0.75,-3.000804029047945,-0.5066198201056027,44.827586206896555,1.2048908446494317,-41.05142042233323,0.08558425885317733,-0.012341103301506859,29,0.3215289604636751
2.0,3.5,10,0.3,0.75,-3.8716269444917915,-0.6560829713866401,46.55172413793103,1.1273694036130248,-36.74572912566376,0.09395176995108812,-0.017854672828587912,58,0.3206094252983835
2.5,3.5,10,0.3,0.7,-4.331141081116571,-0.7354066872951814,47.05882352941176,1.1005747005939492,-41.67979284859402,0.09558873817326743,-0.01764420207093205,51,0.3199488114046776
2.5,3.0,14,0.25,0.7,-4.509202924247576,-0.7662300149930301,45.16129032258064,1.1786232568710562,-44.79654970810677,0.07748963182541636,-0.017104665872388975,31,0.3123368441957071
2.0,3.0,14,0.3,0.7,-4.473800448162655,-0.7600978704586758,44.827586206896555,1.1925821241432084,-41.39640970404418,0.07650981270480561,-0.0183614442869044,29,0.3116740904513629
2.5,3.5,14,0.25,0.75,-6.261776332595195,-1.0721922659780336,48.275862068965516,1.0270689897474825,-46.12024113509551,0.07930663640964271,-0.02324775932626557,29,0.30596299776819186
2.0,3.5,14,0.3,0.75,-5.2412118759051465,-0.8934494946022276,48.148148148148145,1.034392903732302,-42.89040903312083,0.0675863097662954,-0.020830985638590854,27,0.3050615925872254
